-22.214113902681547	-14.629281050602144
-22.52661400761249	-13.066746918364911
-23.77661442733627	-11.191705959680249
-24.870364794594565	-9.629171827443033
-25.96411516185286	-7.44162404231092
-27.370365634042106	-5.566583083626256
-28.776616106231344	-4.004048951389024
-29.08911621116229	-1.1914875133620342
-27.526615686507583	1.4648205114412465
-25.33911495199098	2.089834164336139
-21.901613797750613	2.2460875775598623
-19.71411306323401	2.714847817231032
-16.901612118855525	3.496114883349634
-15.026611489269868	5.214902428810589
-14.245361226942508	6.93368997427153
-11.589110335029504	8.339970693285025
-8.776609390651018	9.58999799907481
-7.214108865996309	10.058758238745966
-4.714108026548757	10.058758238745966
-3.1516075018940484	9.433744585851088
-0.4953566099810302	8.183717280061302
2.004644229466507	7.558703627166423
3.723394806586697	6.93368997427153
5.129645278775939	5.996169494929191
6.379645698499701	4.121128536244527
7.785896170688943	2.2460875775598623
9.03589659041272	0.2147932056514747
10.910897219998375	-1.1914875133620342
11.848397534791204	-3.691542124941592
12.473397744653084	-6.504103562968581
11.223397324929325	-8.379144521653245
9.348396695343666	-9.16041158777186
7.785896170688943	-10.56669230678537
5.75464548863782	-12.129226439022588
4.973395226310458	-14.004267397707252
4.348395016448578	-16.816828835734256
3.723394806586697	-19.16063003409009
4.03589491151763	-21.504431232445924
3.723394806586697	-24.160739257249205
2.7858944917938686	-26.192033629157592
1.8483941770010404	-28.067074587842257
1.2233939671391454	-30.254622372974367
0.910893862208212	-32.44217015810648
0.2858936523463171	-35.87974524902836
0.2858936523463171	-37.91103962093676
0.2858936523463171	-40.56734764574004
0.1296435998808505	-42.75489543087215
