-12.668714410196927	-9.948842622582447
-10.51396344181903	-11.71185860724188
-8.359212473441133	-13.670765256863461
-5.616802150051072	-14.846109246636416
-2.6785053749903085	-16.217343901371535
-0.13198150327096414	-17.58857855610664
2.8063152717898134	-17.980359886030968
5.940498498521308	-19.155703875803923
8.095249466899205	-20.72282919550119
10.641773338618535	-21.898173185274146
13.580070113679312	-23.465298504971415
16.322480437069373	-24.64064249474437
19.456663663800853	-25.42420515459301
22.982619793873795	-24.836533159706534
26.508575923946722	-23.857079834895742
29.446872699007486	-23.857079834895742
32.38516947406828	-24.248861164820056
34.73580689411688	-25.620095819555175
36.30289850748264	-27.383111804214607
37.86999012084837	-29.537909118798353
