-24.478924271616563	-16.401373598241975
-26.666425006133167	-15.151346292452203
-28.541425635718824	-14.213825813109864
-30.885176422700894	-12.963798507320092
-32.4476769473556	-11.557517788306598
-34.01017747201033	-10.151237069293089
-35.7289280491305	-8.58870293705587
-37.76017873118163	-6.557408565147483
-39.166429203370875	-4.994874432910251
-40.1039295181637	-3.1198334742255867
-40.72892972802559	-0.3072720361985972
-40.72892972802559	2.6615428150521296
-40.57267967556012	5.942864492750303
-40.1039295181637	8.44291910432986
-39.79142941323276	10.786720302685694
-39.79142941323276	13.286774914265251
-39.166429203370875	15.786829525844794
-38.38517894104352	17.974377310976905
-37.44767862625069	19.69316485643786
