-15.989336498201569	-14.18778278282663
-17.291421858204885	-12.39086853075382
-18.54142227792866	-10.515827572069156
-19.635172645186955	-7.859519547265876
-20.88517306491073	-5.359464935686319
-22.135173484634493	-3.0156637373304847
-22.91642374696185	-0.8281159521983739
-22.91642374696185	1.6719386593811834
-22.91642374696185	5.109513750303066
-22.760173694496387	7.4533149486589
-22.135173484634493	9.953369560238457
-21.353923222307145	12.76593099826546
-20.572672959979784	14.953478783397571
-19.791422697652425	17.297279981753405
-18.228922172997716	19.328574353661796
-16.04142143848111	21.203615312346457
-14.010170756429986	23.234909684254845
-12.13517012684433	25.266204056163247
-9.79141933986226	26.516231361953015
-8.85391902506943	27.45375184129536
-7.447668552880188	28.39127232063768
-6.041418080690946	29.32879279998002
-3.5414172412434084	30.89132693221725
-1.666416611657752	31.828847411559565
1.1460843327207328	32.92262130412564
3.333585067237337	33.70388837024424
5.36483574928846	34.64140884958658
7.08358632640865	36.04768956860008
