23.874828705491595	-8.479290240396793
24.968565349634403	-6.604310673471645
26.374798177818036	-4.729331106546482
28.406023374083247	-2.8543515396213337
30.124752386307676	-0.6668753782086441
30.749744754389297	1.2081041887165043
32.155977582572916	3.395580350129194
33.09346613469532	5.426808214298106
33.71845850277694	8.083029267442072
33.874706594797345	10.583002023342289
33.874706594797345	13.082974779242491
33.874706594797345	15.89544412963022
33.09346613469532	18.08292029104291
32.46847376661373	20.42664474969935
31.37473712247089	22.457872613868275
29.65600811024649	24.957845369768478
27.468534821960844	27.145321531181153
25.281061533675214	29.176549395350065
23.249836337409988	31.52027385400652
20.59361877306314	33.551501718175444
18.093649300736715	35.8952261768319
16.21867219649188	37.77020574375703
14.03119890820625	39.02019212170714
11.999973711941024	40.27017849965725
10.12499660769619	41.832661472094884
7.781275227390154	43.39514444453252
